## [iView]
## Converted from:	E:\pahan\Институт\ЦЭП\Диагностика знаний с помощью EyeTracker'а\Колледжи\Колледж 53 (двигатель)\Results\Kiryukhin.idf
## Date:	25.04.2013 01:01:00
## Version:	IDF Converter 3.0.3
## Sample Rate:	50
## [Run]
## Subject:	Kiryukhin                                                                                                                                                                                                                                                       
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	752	480
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	13717                                                                                                                                                                                                                                                           
## Reversed:	x
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Latency	Frame
10246321374	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	462	4232
10246341087	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	364	4233
10246361283	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	437	4233
10246382098	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	358	4234
10246401242	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	472	4234
10246421088	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	386	4235
10246441093	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	520	4235
10246460959	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	476	4236
10246482231	SMP	4	146.6055	119.3497	79.9732	55.7689	136.6811	125.0455	355.2122	410.6260	0	1023	4236
10246500961	SMP	4	147.8499	116.4666	82.9525	60.7885	136.4856	125.7195	348.7572	378.1493	0	886	4237
10246521106	SMP	4	148.3521	115.0133	82.9667	64.8527	136.5008	126.0545	345.3830	363.5358	0	1057	4237
10246540958	SMP	4	148.9091	114.2266	83.9731	66.8725	136.5030	126.4987	342.2471	353.4445	0	921	4238
10246560977	SMP	4	149.3782	113.4020	82.9998	68.8180	136.5556	126.8364	339.4500	343.0860	0	1079	4238
10246581852	SMP	4	149.5737	112.7814	82.9980	69.8753	136.6770	126.9752	337.8462	336.2978	0	921	4239
10246603802	SMP	4	149.6854	112.5397	82.9975	70.8471	136.6017	127.0246	336.4939	333.0018	0	929	4240
10246620836	SMP	4	149.7633	112.1992	82.9932	70.8699	136.5859	127.0205	335.5920	330.1272	0	887	4240
10246640973	SMP	4	149.5554	112.0716	83.9898	72.8887	136.4124	126.9681	335.2463	328.3338	0	1013	4240
10246660710	SMP	4	149.5619	111.9707	83.9970	72.9212	136.1952	127.1026	334.4874	326.4482	0	928	4241
10246681976	SMP	4	149.5917	111.8199	83.9968	72.9645	136.2294	127.0236	334.0078	325.1184	0	986	4241
10246700707	SMP	4	149.5713	111.5150	83.9941	73.9407	136.2305	127.0115	333.8460	323.3676	0	892	4242
10246723448	SMP	4	149.6559	111.7040	83.9918	73.9275	136.3642	127.5413	334.0043	320.9154	0	969	4243
10246740714	SMP	4	149.5953	111.5576	83.9913	73.9748	136.5077	127.0616	334.8028	320.7133	0	879	4243
10246760865	SMP	4	149.6552	111.6976	83.9884	73.9520	136.6267	127.0876	335.5682	321.1283	0	1058	4243
10246781599	SMP	4	149.6376	111.8375	84.9992	73.9563	136.4998	127.5027	335.8094	320.7775	0	920	4244
10246800722	SMP	4	149.5893	111.7786	83.9888	73.9623	136.3967	127.4924	335.6924	320.3959	0	1078	4244
10246820583	SMP	4	149.7551	111.5348	83.9872	73.9534	136.3269	127.0102	334.7040	320.6087	0	917	4245
10246840704	SMP	4	149.3627	112.5548	83.9914	73.9498	136.3654	127.5544	335.0911	322.7686	0	1059	4245
10246860594	SMP	4	149.4430	113.1298	84.9996	71.8257	136.5656	127.1908	335.7360	330.1908	0	888	4246
10246881120	SMP	4	149.2324	118.0650	83.9511	58.7078	136.8028	126.0407	336.1939	389.2393	0	978	4246
10246900463	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	4247
10246920597	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	446	4247
10246940455	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	369	4248
10246960600	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	485	4248
10246981472	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	362	4249
10247000604	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	473	4249
10247020335	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	396	4250
10247040447	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	562	4250
10247060334	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	447	4251
10247081609	SMP	4	146.8280	119.1564	80.9661	56.7627	136.7224	125.2554	354.0093	406.9374	0	1023	4251
10247100333	SMP	4	147.8126	116.1633	82.9855	61.7885	136.5062	125.4993	349.1294	377.4448	0	925	4252
10247120331	SMP	4	148.4598	115.1145	83.9967	65.8050	136.2340	126.1640	343.4153	363.4689	0	1057	4252
10247140208	SMP	4	148.8516	114.1060	83.9986	67.8163	136.2780	126.5377	340.5049	351.7383	0	882	4253
10247160354	SMP	4	149.1045	113.1468	83.9974	69.8283	136.1736	126.5791	338.1179	343.0948	0	1032	4253
10247181233	SMP	4	149.2893	112.8055	83.9965	71.8457	136.2203	126.9857	336.5594	336.5009	0	902	4254
10247200367	SMP	4	149.4332	112.5218	83.9945	71.8970	136.2131	127.0047	335.3379	333.0542	0	1017	4254
10247220215	SMP	4	149.4455	112.1628	83.9932	72.8861	136.2122	127.0062	334.6984	330.0039	0	896	4255
10247240177	SMP	4	149.3517	112.1657	83.9887	72.9334	136.0196	127.2227	334.2080	327.5561	0	994	4255
10247260091	SMP	4	149.0097	112.0258	84.9955	73.8904	135.9766	127.4055	334.8622	324.9705	0	893	4256
10247281232	SMP	4	148.9898	111.6477	84.9946	73.9797	135.9908	127.2249	335.7047	322.7830	0	1070	4256
10247300079	SMP	4	148.9965	111.4449	84.9934	74.9499	135.8838	127.4423	336.0603	319.8533	0	890	4257
10247320171	SMP	4	149.0231	111.3074	84.9900	74.9775	135.9800	127.2275	336.4144	318.5157	0	984	4257
10247340081	SMP	4	149.0714	111.0190	84.9887	75.9573	135.9554	127.1811	336.3257	316.9491	0	882	4258
10247360060	SMP	4	149.1811	111.0635	84.9889	75.9747	136.0026	127.2183	336.0437	316.0684	0	1004	4258
10247380979	SMP	4	149.4463	110.8372	85.9994	75.9786	136.0144	127.2090	335.1516	314.9300	0	918	4259
10247400075	SMP	4	149.4516	110.7183	85.9970	76.9584	136.0228	127.2005	334.4390	313.7025	0	1035	4259
10247419961	SMP	4	149.4356	110.9366	85.9961	77.9551	135.9779	127.4038	333.9228	313.0214	0	885	4260
10247440054	SMP	4	149.2431	110.8092	84.9840	77.9857	135.9883	127.3149	334.2498	312.5318	0	1017	4260
10247459830	SMP	4	149.2491	110.7842	84.9792	77.9858	135.8666	127.3227	334.3616	312.2386	0	890	4261
10247480978	SMP	4	149.0964	110.9770	84.9824	77.9852	135.8988	127.7249	334.9622	311.4255	0	1019	4261
10247499831	SMP	4	149.1761	110.8860	84.9818	77.9921	135.8100	127.5007	334.9173	311.1735	0	929	4262
10247519972	SMP	4	149.2906	110.9110	85.9913	77.9898	135.8757	127.4438	334.5385	311.3601	0	1036	4262
10247539706	SMP	4	149.3147	110.9624	85.9961	77.9915	135.8901	127.6251	334.2800	311.1953	0	893	4263
10247559952	SMP	4	149.4121	110.6095	85.9951	78.9856	135.9580	127.1880	333.9210	311.3819	0	1060	4263
10247580724	SMP	4	149.4854	110.4718	85.9930	78.9928	135.9612	127.1838	333.6088	311.0065	0	890	4264
10247599819	SMP	4	149.4786	110.5379	85.9948	78.9929	135.9939	127.2198	333.5029	310.7525	0	1117	4264
10247619710	SMP	4	149.4255	110.5031	85.9947	78.9958	135.9437	127.1841	333.4680	310.6678	0	902	4265
10247639635	SMP	4	149.3749	110.6072	85.9908	78.9933	135.9361	127.1891	333.5849	310.9151	0	1142	4265
10247659628	SMP	4	149.2711	110.7885	84.9823	78.9902	135.8189	127.5025	333.7043	310.8060	0	934	4266
10247680264	SMP	4	148.4658	110.2265	85.9969	78.9547	135.4012	127.0241	334.9467	310.4070	0	1062	4266
10247699580	SMP	4	147.2615	110.3188	84.9834	77.9810	134.7962	127.0466	338.2428	310.3677	0	930	4267
10247719708	SMP	4	147.5023	110.5257	85.9948	78.9991	134.9450	127.2835	339.8321	310.2544	0	1045	4267
10247739583	SMP	4	147.4680	110.1971	85.9902	79.9925	134.9308	127.1791	340.8645	309.5399	0	913	4268
10247759723	SMP	4	147.4796	110.4594	85.9957	79.9758	134.8448	127.4185	341.0077	309.0062	0	994	4268
10247779727	SMP	4	147.4051	110.3697	84.9774	79.9942	134.9364	127.2880	341.2090	308.7547	0	888	4269
10247799557	SMP	4	147.3880	110.2765	84.9767	79.9974	134.9263	127.2794	341.5219	308.4260	0	985	4269
10247819456	SMP	4	147.3174	110.3279	84.9742	79.9947	134.7934	127.5024	341.6042	307.7303	0	885	4270
10247839581	SMP	4	147.2988	110.4961	84.9720	79.9923	134.6725	127.8299	341.3963	306.5672	0	1101	4270
10247859460	SMP	4	147.4555	110.2376	85.9904	79.9972	134.7767	127.2705	340.8771	306.7158	0	905	4271
10247879740	SMP	4	147.5856	110.2109	85.9883	79.9969	134.9324	127.1858	340.5481	307.2593	0	1030	4271
10247899361	SMP	4	147.6579	110.2739	85.9910	79.9937	134.9654	127.4140	340.3118	307.2634	0	936	4272
10247919433	SMP	4	147.7739	109.9590	85.9928	78.9877	135.0251	126.9521	340.0172	307.6840	0	1021	4272
10247939328	SMP	4	147.7049	110.0644	85.9908	78.9817	135.0989	126.8879	340.1919	308.4104	0	896	4273
10247959455	SMP	4	147.7185	111.1568	85.9933	76.9910	135.1149	127.1099	340.1870	313.1687	0	1094	4273
10247980224	SMP	4	146.9767	119.6088	83.9935	55.6151	135.3357	125.9956	340.8039	403.8010	0	849	4274
10247999470	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	500	4274
10248019210	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	351	4275
10248039344	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	518	4275
10248059211	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	4276
10248080361	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	428	4276
10248099201	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	357	4277
10248119340	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	576	4277
10248139083	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	432	4278
10248159133	SMP	4	143.7541	123.3607	81.9702	56.7928	135.1752	126.2076	364.2364	436.7104	0	1103	4278
10248180101	SMP	4	145.4650	119.7412	84.9949	62.8134	135.1498	127.0610	355.8857	395.8899	0	877	4279
10248199181	SMP	4	146.6371	117.4270	86.9985	68.8308	135.1244	127.1093	348.1082	374.7084	0	966	4279
10248219082	SMP	4	147.1813	116.3776	86.9985	70.8893	135.0210	127.7790	343.6719	360.3431	0	892	4280
10248239210	SMP	4	147.4801	115.6277	86.9968	72.8916	135.2178	127.9947	342.0772	352.7735	0	1074	4280
10248258970	SMP	4	147.9678	114.8584	86.9950	73.9002	135.3078	127.9513	339.9780	346.4433	0	931	4281
10248280110	SMP	4	148.0908	114.6617	86.9944	75.9004	135.2328	128.0063	338.1889	343.2792	0	952	4281
10248298950	SMP	4	147.9884	114.6171	86.9905	75.9091	135.1309	128.1198	337.2191	341.2652	0	936	4282
10248319084	SMP	4	148.0065	114.1005	86.9892	76.9404	135.1247	128.1071	336.7177	338.0929	0	1080	4282
10248338958	SMP	4	147.8220	114.1837	86.9896	76.9392	135.0921	128.1624	337.0461	336.4561	0	891	4283
10248358952	SMP	4	148.0206	114.1298	86.9865	76.9482	135.0243	128.4850	336.7714	334.0964	0	1080	4283
10248379858	SMP	4	148.3223	113.7132	87.9984	77.9127	135.1788	128.0859	336.0097	332.6678	0	893	4284
10248398945	SMP	4	148.5363	114.0199	87.9958	77.9062	135.6162	128.4459	336.0589	331.7740	0	1063	4284
10248418826	SMP	4	150.1138	116.0613	86.9890	78.9416	135.9329	129.5019	330.3632	335.2689	0	939	4285
10248438964	SMP	4	149.9320	115.6273	86.9868	78.9226	135.9697	129.4007	328.9855	335.9723	0	1022	4285
10248458840	SMP	4	149.9923	115.5305	86.9835	78.9443	135.9935	129.5004	327.9050	335.8750	0	901	4286
10248479983	SMP	4	149.9027	115.7820	86.9850	79.9594	135.9080	129.8357	327.5280	335.3533	0	1101	4286
10248498737	SMP	4	149.8136	115.6266	86.9841	80.9411	135.8668	129.8615	327.9178	333.8878	0	923	4287
10248518850	SMP	4	149.9819	115.4458	86.9830	80.9471	135.9097	129.8222	327.7452	332.5492	0	1026	4287
10248538703	SMP	4	150.1514	115.5835	86.9856	80.9527	135.9947	129.7900	327.2906	332.2838	0	892	4288
10248558806	SMP	4	150.2789	115.6752	86.9840	80.9508	136.1066	129.8888	326.8611	332.2598	0	979	4288
10248579721	SMP	4	150.4430	115.2986	87.9963	79.9476	136.0525	129.5895	325.9310	332.1294	0	861	4289
10248598689	SMP	4	150.5702	115.4266	87.9994	80.9569	136.1400	129.8651	325.2017	331.5564	0	1091	4289
10248618583	SMP	4	150.5057	115.5318	87.9967	80.9562	136.1148	129.8904	324.8521	331.2325	0	896	4290
10248638570	SMP	4	150.3470	115.3176	86.9871	79.9528	136.0113	129.6732	324.8509	331.1026	0	903	4290
10248658623	SMP	4	150.2740	115.5792	86.9872	80.9450	136.0413	129.8117	325.2899	331.5318	0	960	4291
10248679730	SMP	4	150.2793	115.6433	86.9839	80.9590	136.0444	129.8097	325.6284	332.1981	0	974	4291
10248698574	SMP	4	150.3556	115.2210	86.9854	79.9460	136.0414	129.5767	325.6369	332.0058	0	922	4292
10248718538	SMP	4	150.4079	115.6262	87.9960	80.9589	136.0511	129.8025	325.3853	332.3048	0	1102	4292
10248738487	SMP	4	150.0938	116.0030	86.9859	79.9638	135.8792	129.8745	325.4645	333.5749	0	939	4293
10248758586	SMP	4	150.1751	115.8245	86.9869	80.9585	135.9979	129.7826	325.7324	334.2768	0	1042	4293
10248778737	SMP	4	150.1720	115.8912	86.9872	80.9370	136.0299	129.8160	326.0895	334.9009	0	920	4294
10248798585	SMP	4	150.1339	116.0749	86.9862	79.9756	135.9093	130.0974	326.1407	334.8213	0	1086	4294
10248818326	SMP	4	150.1281	115.8473	86.9879	80.9448	135.9973	129.7866	326.2994	334.7961	0	900	4295
10248838445	SMP	4	150.1370	115.7657	86.9876	80.9586	135.9949	129.7887	326.4061	334.6109	0	1070	4295
10248858332	SMP	4	150.0891	115.8416	86.9860	80.9370	135.9313	130.0395	326.4703	333.8642	0	896	4296
10248878732	SMP	4	150.0496	115.5354	86.9864	80.9673	136.0059	129.6757	326.8522	333.5038	0	1003	4296
10248898362	SMP	4	150.0960	115.7336	86.9899	80.9519	136.0060	129.7795	326.9663	333.5555	0	942	4297
10248918467	SMP	4	150.0932	116.0550	86.9890	79.9678	136.0955	129.9108	327.2413	334.3996	0	1033	4297
10248938242	SMP	4	150.0913	115.4063	86.9906	79.9294	136.0404	129.5802	327.3634	334.1039	0	939	4298
10248958362	SMP	4	150.1417	115.5742	86.9914	80.9596	136.0140	129.7648	327.1600	333.6088	0	1131	4298
10248978477	SMP	4	150.0863	116.0625	86.9862	79.9723	136.1564	130.0796	327.5237	333.7528	0	929	4299
10248998226	SMP	4	150.1219	115.7397	86.9920	80.9586	136.0568	129.8065	327.4496	333.7146	0	1055	4299
10249018201	SMP	4	150.0627	115.8543	86.9925	80.9523	136.1095	129.8878	327.6843	334.0111	0	901	4300
10249038345	SMP	4	150.0713	116.1349	86.9894	79.9685	136.0163	130.2032	327.6164	334.0724	0	1077	4300
10249058091	SMP	4	149.9798	115.8141	86.9923	80.9594	136.0419	129.8142	327.7560	334.2120	0	904	4301
10249078512	SMP	4	149.9606	115.7686	86.9895	80.9505	136.0346	129.8177	328.0123	334.2257	0	1042	4301
10249098071	SMP	4	149.9218	116.1316	86.9917	79.9430	135.9637	130.0191	328.0249	334.7069	0	904	4302
10249118104	SMP	4	149.8072	116.3035	86.9918	79.9396	135.9583	130.1804	328.3533	335.1881	0	1061	4302
10249138122	SMP	4	149.7346	116.1008	86.9922	79.9363	135.9155	129.8413	328.6187	335.9397	0	889	4303
10249157999	SMP	4	149.6227	116.7964	86.9884	79.9621	135.9156	130.3635	329.0973	337.1077	0	1099	4303
10249178231	SMP	4	149.6123	116.7275	86.9868	80.9490	135.9312	130.4959	329.5967	337.2112	0	893	4304
10249198083	SMP	4	149.7609	116.1677	86.9924	79.9395	135.8423	130.0094	329.2165	336.8605	0	1070	4304
10249217952	SMP	4	149.7958	116.4244	86.9922	80.9555	135.9627	130.1860	329.0291	336.7037	0	896	4305
10249238088	SMP	4	149.8879	116.2670	86.9876	80.9607	136.0073	130.2133	328.7712	335.9724	0	1108	4305
10249258004	SMP	4	149.9618	115.8370	86.9904	80.9377	136.0502	129.8095	328.5300	335.4334	0	885	4306
10249278255	SMP	4	149.9434	116.0427	86.9913	79.9641	136.0504	129.9816	328.5190	335.1961	0	1083	4306
10249297826	SMP	4	149.8551	116.1768	86.9895	80.9678	135.9663	130.1789	328.5047	334.8483	0	889	4307
10249317889	SMP	4	149.8255	115.6932	86.9891	80.9515	135.9891	129.7852	328.6987	334.4256	0	1183	4307
10249337864	SMP	4	149.4990	115.8616	87.9978	80.9372	135.7838	129.9957	329.2393	333.9711	0	946	4308
10249357970	SMP	4	148.9334	116.4579	86.9831	80.9791	135.1605	130.1378	329.3932	335.1803	0	1068	4308
10249378123	SMP	4	149.1127	116.0737	86.9804	81.9714	135.4230	130.0279	329.7301	335.3027	0	922	4309
10249397749	SMP	4	149.1781	116.0034	86.9760	82.9621	135.5988	130.0378	330.2855	335.1181	0	1076	4309
10249417741	SMP	4	149.2213	116.1460	86.9793	81.9744	135.7143	130.0609	330.8584	335.2695	0	898	4310
10249437826	SMP	4	149.2070	115.9785	86.9758	81.9869	135.7763	130.0000	331.5555	334.8597	0	1085	4310
10249457751	SMP	4	148.9722	116.4636	86.9792	81.9813	135.6787	130.0140	332.2729	336.3760	0	932	4311
10249477983	SMP	4	148.9980	116.1846	86.9729	82.9560	135.5857	130.1624	332.4800	336.0428	0	1093	4311
10249497624	SMP	4	148.9355	116.1701	88.9928	82.9653	135.5827	130.0399	332.6633	336.0572	0	907	4312
10249517730	SMP	4	148.7444	116.3840	87.9841	82.9446	135.4469	130.1542	332.8732	336.3838	0	1156	4312
10249537624	SMP	4	148.7957	116.3307	87.9838	82.9462	135.4847	130.3083	333.0099	335.7618	0	894	4313
10249557543	SMP	4	148.8834	116.6058	88.9982	83.9703	135.4975	130.4907	332.9106	335.7826	0	1162	4313
10249578605	SMP	4	149.0292	116.9175	88.9934	82.9923	135.5651	130.7552	332.5158	335.8816	0	882	4314
10249597716	SMP	4	149.2728	116.6783	87.9893	82.9934	135.7989	130.5075	332.1403	335.9896	0	1072	4314
10249617455	SMP	4	149.2581	116.7109	87.9874	83.9675	135.8451	130.5531	332.0753	336.1555	0	900	4315
10249637451	SMP	4	149.2154	116.9365	87.9886	82.9935	135.8611	130.8441	332.3208	335.9852	0	942	4315
10249657526	SMP	4	149.1974	116.8840	87.9927	82.9922	135.8212	130.7654	332.5103	335.8766	0	906	4316
10249677888	SMP	4	149.2178	116.8455	87.9857	82.9922	135.6735	130.6221	332.1080	336.1302	0	1048	4316
10249697491	SMP	4	149.1309	116.9228	87.9903	83.9716	135.5283	130.5070	331.4641	337.0211	0	899	4317
10249717484	SMP	4	149.1087	116.9261	87.9855	82.9945	135.4996	130.5949	330.9587	337.4817	0	1032	4317
10249737326	SMP	4	149.0526	116.8710	87.9882	83.9580	135.5521	130.4528	330.9662	338.0033	0	904	4318
10249757453	SMP	4	149.0653	117.1029	87.9896	82.9728	135.5293	130.4973	331.0109	338.9001	0	1081	4318
10249777606	SMP	4	149.3383	117.0100	87.9882	79.9332	135.7781	130.0038	330.9015	341.0016	0	904	4319
10249797487	SMP	4	148.6699	125.5767	86.9855	59.6393	136.0790	128.9258	331.3884	430.7613	0	1091	4319
10249817365	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	373	4320
10249837353	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	473	4320
10249857210	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	4321
10249878370	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	517	4321
10249897199	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	368	4322
10249917269	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	476	4322
10249937239	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	437	4323
10249957130	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	550	4323
10249977363	SMP	4	144.6148	124.7641	83.9555	60.6620	135.8816	126.7359	362.4449	444.5197	0	883	4324
10249997133	SMP	4	146.1912	122.0511	86.9841	65.8373	135.8599	127.1359	354.3758	416.0142	0	1196	4324
10250017081	SMP	4	146.8618	120.2164	87.9966	69.8370	135.8150	127.9025	349.9707	392.6000	0	893	4325
10250037138	SMP	4	147.0672	119.0484	88.9739	72.8924	135.4911	128.0060	346.7549	383.4537	0	1182	4325
10250057089	SMP	4	147.3749	118.3233	89.9944	74.8614	135.2289	128.2901	343.2402	374.5734	0	897	4326
10250078138	SMP	4	147.4764	117.7256	89.9974	75.9010	135.1405	128.2563	340.8749	369.2770	0	1103	4326
10250096995	SMP	4	147.6915	117.7254	89.9999	77.8794	135.2223	128.9842	339.3687	363.3973	0	898	4327
10250117111	SMP	4	147.8526	117.2687	89.9980	78.8725	135.2227	128.8233	338.1820	359.7479	0	1093	4327
10250137007	SMP	4	147.7396	117.2972	89.9999	78.9117	135.2231	128.9860	337.9404	357.6237	0	902	4328
10250157013	SMP	4	147.7899	117.7810	89.9992	77.9198	135.1315	129.5456	337.5512	356.2107	0	1075	4328
10250177983	SMP	4	147.9358	117.0056	89.9975	78.9344	135.2342	128.9892	337.2213	354.7317	0	888	4329
10250196977	SMP	4	148.0074	116.8834	89.9985	78.9481	135.2373	128.9983	336.8676	353.3754	0	1112	4329
10250216825	SMP	4	147.8134	117.2749	89.9973	78.9217	135.2286	129.3021	337.0666	352.8396	0	924	4330
10250236906	SMP	4	148.0171	116.5066	89.9953	79.9435	135.2363	128.9936	336.9270	351.0106	0	1063	4330
10250256832	SMP	4	147.7816	116.6549	89.9971	79.9437	135.1763	129.0819	337.2757	350.0071	0	892	4331
10250277894	SMP	4	147.6528	116.9734	89.9896	79.9395	135.0449	129.5822	337.6263	348.7858	0	1114	4331
10250296702	SMP	4	147.3777	116.4813	89.9908	79.9629	135.1036	129.1038	338.8153	348.0017	0	900	4332
10250316696	SMP	4	147.4879	115.8372	89.9896	79.9419	135.1162	128.8817	339.6145	346.2166	0	991	4332
10250336701	SMP	4	147.4807	115.6716	89.9894	79.9605	135.0159	128.7735	339.7705	344.6460	0	892	4333
10250356858	SMP	4	147.5003	115.2053	89.9845	80.9605	135.0138	128.4973	339.7238	343.0331	0	1103	4333
10250377726	SMP	4	147.6348	115.2766	88.9879	80.9549	135.1332	128.8638	339.5178	341.0017	0	885	4334
10250396870	SMP	4	147.0506	112.0858	89.9978	76.9760	134.5532	126.6913	339.6848	334.0324	0	1091	4334
10250416587	SMP	4	145.4784	107.9411	88.9935	75.7981	133.2360	123.9912	341.0257	319.5038	0	906	4335
10250436635	SMP	4	146.2649	107.7643	88.9973	77.9776	133.9152	124.7219	341.9781	311.5851	0	1184	4335
10250456590	SMP	4	146.4905	107.1031	88.9969	78.9892	134.0053	124.3150	342.2289	308.4750	0	933	4336
10250477693	SMP	4	146.7483	107.2888	88.9946	78.9879	134.1844	124.9530	342.0859	305.1460	0	1097	4336
10250496616	SMP	4	146.8236	107.1651	88.9938	79.9638	134.2182	125.0150	341.6675	302.7041	0	903	4337
10250516519	SMP	4	147.0323	106.5797	88.9918	80.9687	134.3699	124.7478	341.3273	300.0517	0	1215	4337
10250536454	SMP	4	147.2951	106.5453	87.9889	80.9770	134.7777	124.9780	341.6367	297.5983	0	912	4338
10250556514	SMP	4	147.3391	106.6207	87.9887	80.9738	134.6776	124.9988	341.5439	296.4054	0	1211	4338
10250577473	SMP	4	147.1924	106.6447	88.9907	80.9676	134.5862	125.0377	341.5913	295.7446	0	941	4339
10250596508	SMP	4	147.2733	106.7526	88.9904	81.9931	134.5868	125.1691	341.4048	295.4561	0	1299	4339
10250616449	SMP	4	147.3253	106.5434	88.9772	82.9874	134.6770	125.1659	341.3245	294.7392	0	952	4340
10250636320	SMP	4	147.4969	106.6083	87.9891	82.9777	134.8168	125.4000	341.3246	293.5126	0	892	4340
10250656335	SMP	4	147.5104	106.4696	88.9965	81.9777	134.9248	125.1899	341.5541	292.8884	0	960	4341
10250677390	SMP	4	147.5903	106.5079	88.9961	82.9998	134.8547	125.2321	341.3655	292.5412	0	1118	4341
10250696330	SMP	4	147.4445	106.4768	87.9835	83.9829	134.8313	125.4068	341.5251	291.8304	0	935	4342
10250716390	SMP	4	147.4110	106.5350	89.9993	82.9993	134.8063	125.5013	341.7299	291.2022	0	1191	4342
10250736330	SMP	4	147.2151	106.9825	88.9699	79.9814	134.7836	124.9974	342.1446	294.8312	0	919	4343
10250756194	SMP	4	146.3537	118.3701	86.9618	53.8015	135.0093	123.6826	342.8063	413.5617	0	978	4343
10250777232	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	407	4344
10250796266	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	459	4344
10250816198	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	365	4345
10250836395	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	458	4345
10250856087	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	412	4346
10250877192	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	548	4346
10250896085	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	423	4347
10250916136	SMP	4	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0	534	4347
