## [iView]
## Converted from:	E:\pahan\Институт\ЦЭП\Диагностика знаний с помощью EyeTracker'а\Колледжи\Колледж 53 (двигатель)\Results\Drozdov.idf
## Date:	25.04.2013 01:00:59
## Version:	IDF Converter 3.0.3
## Sample Rate:	50
## [Run]
## Subject:	Drozdov                                                                                                                                                                           ## Subject:	Drozdov2                                                                           
## Description:	                                                                                                                                                                                                                                                                
## [Calibration]
## Calibration Type:	5-point
## Calibration Area:	752	480
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## [Presentation]
## Number of Samples:	10373                                                                                                                                                                                                                                                           
## Reversed:	x
## Format:	LEFT, RAW, DIAMETER, CR, POR, QUALITY, MSG, FRAMECOUNTER
## 
Time	Type	Trial	L Raw X [px]	L Raw Y [px]	L Dia X [px]	L Dia Y [px]	L CR1 X [px]	L CR1 Y [px]	L POR X [px]	L POR Y [px]	Timing	Latency	Frame
9559379183	SMP	3	133.4622	114.9506	74.9964	77.9998	119.4681	134.8094	363.7909	322.7755	0	1015	2398
9559398992	SMP	3	133.8852	115.1928	75.9977	77.9997	119.7947	135.0965	362.7224	323.4383	0	863	2399
9559419090	SMP	3	134.0781	115.1223	75.9940	76.9984	119.9530	134.6804	362.0319	325.3470	0	964	2399
9559439263	SMP	3	134.0385	115.3754	75.9999	76.9997	119.9751	135.1393	361.9482	325.7090	0	855	2400
9559459101	SMP	3	134.2979	115.1398	74.9900	76.9972	120.1741	134.9213	361.7391	325.6921	0	922	2400
9559478878	SMP	3	134.2467	115.0492	74.9891	76.9980	120.2553	134.7324	362.0904	325.9790	0	869	2401
9559499051	SMP	3	134.2059	115.6048	75.9990	76.9993	120.2766	135.2591	362.6608	326.1301	0	1005	2401
9559518864	SMP	3	134.3895	115.1732	75.9977	76.9998	120.3946	134.9284	362.8455	326.0419	0	909	2402
9559539395	SMP	3	134.3221	115.2889	76.9998	76.9992	120.4274	135.0001	363.2866	326.0609	0	966	2402
9559558860	SMP	3	134.3788	115.8685	76.9949	76.9979	120.5005	135.8343	363.7180	324.9897	0	905	2403
9559578950	SMP	3	134.2996	115.3214	75.9727	76.9998	120.4273	135.0015	363.9066	325.2870	0	951	2403
9559598741	SMP	3	134.4516	115.8050	76.9993	77.9977	120.6415	135.4882	364.2521	325.6985	0	908	2404
9559618821	SMP	3	134.6704	115.3785	75.9827	76.9961	120.6817	135.0567	363.7876	326.0430	0	945	2404
9559639013	SMP	3	134.4101	109.8375	74.9890	76.9986	119.9383	132.0392	362.6941	299.1818	0	847	2405
9559658870	SMP	3	134.2583	108.9844	76.9913	75.9979	119.8045	131.8977	362.2871	294.0753	0	947	2405
9559678756	SMP	3	134.9720	109.5718	75.9990	75.9907	120.1911	132.2389	360.7006	294.1126	0	871	2406
9559698780	SMP	3	134.9202	109.2431	75.9962	76.9897	120.2724	132.2599	360.3331	292.2353	0	1002	2406
9559718611	SMP	3	135.1040	109.8643	75.9925	75.9984	120.6170	132.7298	360.7874	291.7221	0	869	2407
9559739021	SMP	3	134.9770	109.9199	75.9931	76.9993	120.6382	133.0122	361.8993	290.7900	0	993	2407
9559758615	SMP	3	135.1429	109.9655	75.9868	76.9971	120.7926	132.9001	362.7932	290.6218	0	878	2408
9559778812	SMP	3	135.5204	110.1854	76.9938	76.9969	120.8233	133.0687	361.8649	291.0205	0	994	2408
9559798615	SMP	3	135.4823	110.2141	76.9963	76.9984	120.8390	132.9275	361.0142	291.9677	0	911	2409
9559818677	SMP	3	135.4249	110.2075	76.9962	76.9984	120.8464	132.9308	360.5999	292.7900	0	923	2409
9559838770	SMP	3	135.6674	110.1988	76.9865	76.9992	121.0035	133.2048	360.3027	292.0629	0	907	2410
9559858656	SMP	3	135.6573	110.3708	75.9882	76.9968	121.1041	133.0989	360.5998	292.4597	0	1002	2410
9559878503	SMP	3	135.6442	110.5193	75.9947	75.9929	121.1366	133.1296	360.9197	293.2230	0	862	2411
9559898718	SMP	3	135.9275	110.3309	75.9931	76.9908	121.2088	133.0892	360.4190	293.2763	0	976	2411
9559918494	SMP	3	135.8936	110.3786	76.9999	76.9993	121.2694	133.0214	360.2596	293.8339	0	834	2412
9559938772	SMP	3	136.0844	110.4126	75.9916	76.9943	121.4686	133.0330	360.1504	294.1154	0	963	2412
9559958366	SMP	3	136.1984	110.2414	75.9917	76.9988	121.5826	132.8968	360.1341	294.1386	0	859	2413
9559978552	SMP	3	136.2923	110.2411	75.9917	76.9992	121.7960	132.8997	360.6889	294.2031	0	985	2413
9559998364	SMP	3	136.4221	109.9042	75.9911	75.9991	121.8047	132.5686	360.6462	294.1161	0	915	2414
9560018562	SMP	3	136.7135	109.4350	75.9985	76.9961	121.8315	131.9338	359.4262	294.6925	0	988	2414
9560038515	SMP	3	137.2936	108.0815	74.9929	76.9925	121.9335	130.4322	355.9299	295.8483	0	885	2415
9560058459	SMP	3	139.8804	105.2163	75.9960	76.9871	124.6442	127.3373	354.3912	297.7207	0	971	2415
9560078250	SMP	3	150.8311	102.6653	77.9839	74.9960	0.0000	0.0000	0.0000	0.0000	0	832	2416
9560098420	SMP	3	169.9049	101.1872	77.9932	71.9691	0.0000	0.0000	0.0000	0.0000	0	969	2416
9560118242	SMP	3	177.0989	96.9454	73.9904	75.9982	161.6913	117.9305	350.8349	311.1097	0	895	2417
9560139514	SMP	3	174.0691	94.6356	73.9998	74.9997	157.6001	115.2407	341.6270	314.5413	0	920	2417
9560158116	SMP	3	165.4218	101.5931	72.9884	74.9985	148.1194	122.1147	333.4490	315.8509	0	896	2418
9560178317	SMP	3	158.4107	107.1019	73.9926	73.9893	139.9934	128.2314	323.0323	313.6695	0	949	2418
9560198124	SMP	3	148.0782	111.4244	71.9837	74.9994	129.1254	132.5922	317.2922	312.0897	0	825	2419
9560218282	SMP	3	149.4932	114.2557	70.9966	74.9998	129.6658	135.5910	309.5268	310.0877	0	989	2419
9560238387	SMP	3	149.3849	114.3634	69.9936	74.9998	129.0593	135.4637	303.5929	309.9758	0	885	2420
9560258282	SMP	3	149.6320	111.9183	70.9996	73.9986	128.8602	132.8611	298.9292	310.9929	0	997	2420
9560278002	SMP	3	148.6219	110.9868	71.9996	73.9982	128.1397	131.8686	298.6288	312.1076	0	899	2421
9560298141	SMP	3	148.7611	111.8779	70.9970	73.9992	128.0243	132.6775	297.0791	313.2323	0	1019	2421
9560317986	SMP	3	149.2390	112.7215	70.9954	74.9981	128.1125	133.2070	294.4864	315.1677	0	921	2422
9560338390	SMP	3	149.4626	112.2600	70.9935	73.9975	128.2189	133.0038	292.5200	315.3393	0	954	2422
9560357991	SMP	3	149.6775	113.1999	71.0000	73.9970	128.5014	133.7930	291.4994	315.9264	0	899	2423
9560378079	SMP	3	149.5449	113.1381	70.9985	74.9998	128.4569	133.7244	291.3630	316.2485	0	905	2423
9560397865	SMP	3	149.9025	113.4183	69.9944	73.9852	128.5937	133.9533	290.8100	316.5006	0	867	2424
9560418042	SMP	3	150.0283	113.7885	70.9925	73.9993	128.6812	134.1974	290.1269	317.3672	0	1011	2424
9560438145	SMP	3	149.9452	113.6427	70.9954	73.9983	128.7080	134.0007	289.9563	318.1256	0	899	2425
9560458067	SMP	3	149.9729	114.0362	69.9890	73.9961	128.6292	134.1965	289.4266	319.4549	0	1000	2425
9560477878	SMP	3	149.8914	114.5198	70.9989	75.0000	128.6213	134.7291	289.4625	320.1759	0	953	2426
9560497950	SMP	3	149.7808	114.4130	70.9990	74.9998	128.6482	134.6521	290.0701	320.4098	0	987	2426
9560517734	SMP	3	149.8430	115.1704	70.9918	75.9995	128.4302	135.0985	289.3306	321.6959	0	901	2427
9560538146	SMP	3	149.4190	115.0151	71.9959	75.9977	128.2062	135.0935	289.5682	321.9864	0	980	2427
9560557737	SMP	3	149.2662	114.9386	70.9930	75.9998	128.1752	134.9360	290.1576	322.4899	0	920	2428
9560577934	SMP	3	151.6048	114.5349	69.9827	74.9998	129.1280	134.8722	281.8623	321.3840	0	985	2428
9560597618	SMP	3	152.6384	113.6902	70.9970	73.9888	129.5853	134.2866	274.9118	319.0046	0	868	2429
9560617766	SMP	3	152.6383	114.2483	70.9800	74.9998	129.7874	134.9040	274.4742	317.2653	0	870	2429
9560637891	SMP	3	152.7357	114.9353	70.9943	74.9969	129.8514	135.5433	273.9656	316.4450	0	910	2430
9560657791	SMP	3	152.8556	114.8006	70.9994	74.9997	129.9809	135.2182	273.6484	316.9198	0	995	2430
9560677638	SMP	3	152.6947	114.7500	71.9967	74.9998	130.0481	135.1746	274.6026	317.5759	0	922	2431
9560697781	SMP	3	152.7626	115.1011	71.9971	75.9998	129.9671	135.5306	274.6936	318.0247	0	1001	2431
9560717489	SMP	3	152.7496	114.8153	70.9902	74.9969	129.9922	135.2202	274.8361	318.3189	0	910	2432
9560738019	SMP	3	152.7450	115.5044	70.9973	74.9988	129.9953	135.7869	274.8623	318.8597	0	952	2432
9560757484	SMP	3	152.7445	116.3939	70.9948	74.9994	130.0022	136.5048	274.6899	320.0294	0	988	2433
9560777687	SMP	3	152.7329	116.4868	70.9922	75.9987	129.9613	136.6819	274.6008	320.5675	0	996	2433
9560797491	SMP	3	152.6641	116.6670	70.9910	74.9989	130.1234	136.8547	275.3495	320.8558	0	878	2434
9560817704	SMP	3	152.6321	116.6084	70.9840	74.9989	130.1348	136.8680	276.2267	320.6192	0	994	2434
9560837647	SMP	3	152.7295	116.3268	70.9977	75.9998	130.1850	136.2422	276.5184	321.6893	0	903	2435
9560857600	SMP	3	152.5066	116.4821	70.9906	74.9998	130.1628	136.8317	277.5533	320.8089	0	1000	2435
9560877374	SMP	3	152.4109	116.8707	71.9959	74.9992	130.1666	136.9372	278.4757	321.3293	0	878	2436
9560897523	SMP	3	152.0200	116.9459	71.9992	75.9993	130.0149	136.9788	280.0518	321.8436	0	909	2436
9560917361	SMP	3	151.9602	117.4285	71.9947	75.9828	129.9446	137.3879	281.0762	322.3603	0	912	2437
9560937769	SMP	3	151.9625	117.2533	70.9999	75.9997	129.9829	137.2256	281.7224	322.9451	0	977	2437
9560957236	SMP	3	152.0571	117.1028	70.9995	73.9969	129.9902	137.2101	281.8077	322.5879	0	921	2438
9560977421	SMP	3	152.1919	117.1453	71.9936	75.9818	130.0588	137.1730	281.3658	322.5038	0	1021	2438
9560997237	SMP	3	152.2637	116.9655	70.9865	74.9980	130.0633	137.0408	280.7894	322.2573	0	912	2439
9561017465	SMP	3	152.2124	117.1270	70.9994	75.9992	130.0582	137.1714	280.5051	322.2327	0	995	2439
9561037387	SMP	3	152.1465	117.3249	70.9948	74.9997	130.0184	137.2507	280.4571	322.7882	0	878	2440
9561057293	SMP	3	152.0268	117.2438	70.9973	75.9996	129.9891	137.2230	280.8659	322.9943	0	979	2440
9561077123	SMP	3	151.9568	117.2171	70.9997	75.9993	129.9403	137.3188	281.3818	322.6481	0	915	2441
9561097284	SMP	3	152.1113	117.1004	70.9874	75.9991	129.9211	137.1722	281.0716	322.3741	0	1002	2441
9561117113	SMP	3	152.0590	117.2131	70.9997	75.9997	129.9879	137.2273	281.1151	322.3498	0	924	2442
9561137648	SMP	3	152.0714	116.9533	70.9996	75.9997	129.9800	137.0392	281.0838	322.1841	0	979	2442
9561156992	SMP	3	152.2496	117.1512	70.9994	74.9975	130.0612	137.1790	280.7052	322.3372	0	869	2443
9561177187	SMP	3	152.3459	116.9485	70.9855	74.9956	130.0735	137.1700	280.2612	321.6772	0	997	2443
9561196988	SMP	3	152.2143	116.7320	70.9966	74.9981	130.1243	136.8689	280.4642	321.4043	0	903	2444
9561217133	SMP	3	152.3712	117.0964	70.9873	75.9993	130.0860	137.2119	280.0256	321.3959	0	984	2444
9561237273	SMP	3	152.3839	116.9642	70.9864	74.9978	130.0726	137.1709	279.6491	321.0696	0	866	2445
9561257172	SMP	3	151.9803	116.8845	70.9957	75.9993	129.8986	136.9135	280.1459	321.6115	0	1000	2445
9561276907	SMP	3	148.9864	117.5282	71.9950	76.9940	128.2679	137.2606	290.8818	323.3197	0	913	2446
9561297089	SMP	3	149.0186	117.1260	72.9917	75.9996	128.3592	136.8977	293.7975	324.4221	0	1012	2446
9561316865	SMP	3	149.1132	117.1888	71.9965	75.9993	128.6762	136.9577	295.8258	325.1419	0	892	2447
9561337390	SMP	3	149.2259	117.2175	71.9949	75.9960	128.6836	136.9557	296.3317	325.5322	0	989	2447
9561356776	SMP	3	149.1605	117.2422	71.9949	76.9905	128.5799	137.1463	296.4772	324.9461	0	918	2448
9561377020	SMP	3	149.0460	117.7003	71.9978	76.9856	128.5323	137.3471	296.5679	325.4859	0	978	2448
9561396758	SMP	3	149.0596	117.5763	71.9929	75.9939	128.4949	137.2516	296.3409	325.8923	0	884	2449
9561416958	SMP	3	148.9940	117.6283	71.9931	76.9940	128.5264	137.4215	296.6508	325.7111	0	1006	2449
9561437016	SMP	3	149.0954	117.7015	71.9926	76.9910	128.6155	137.3546	296.8340	326.1156	0	917	2450
9561456958	SMP	3	149.1652	117.5610	72.9984	75.9921	128.7737	137.2489	297.2656	326.1432	0	1018	2450
9561476669	SMP	3	149.0018	117.9352	72.9967	75.9996	128.7472	137.5831	298.1110	326.3601	0	928	2451
9561496849	SMP	3	149.0371	117.6740	71.9949	75.9908	128.5995	137.4260	298.0645	326.1839	0	931	2451
9561516621	SMP	3	148.9070	117.9831	71.9963	75.9996	128.7124	137.6613	298.7912	326.1677	0	865	2452
9561537142	SMP	3	145.8627	118.9174	74.9944	75.9872	127.1118	137.9378	309.9853	329.5210	0	990	2452
9561556615	SMP	3	141.6861	119.3745	73.9955	75.9978	124.5048	138.0019	327.1863	334.4130	0	857	2453
9561576798	SMP	3	142.0263	119.6720	72.9923	76.9982	124.8472	138.4843	328.5095	335.3312	0	1005	2453
9561596614	SMP	3	142.0619	119.6808	73.9987	76.9992	124.9263	138.4557	329.1647	336.0918	0	869	2454
9561619925	SMP	3	142.1148	119.4917	72.9918	76.9997	125.0059	138.2443	329.6592	336.3545	0	870	2455
9561636770	SMP	3	142.0876	119.8431	73.9997	76.9910	124.9999	138.4996	329.8819	336.6628	0	907	2455
9561656647	SMP	3	142.1401	119.9616	72.9931	76.9995	124.8824	138.7140	329.4326	336.7128	0	988	2455
9561676495	SMP	3	141.9148	120.1602	71.9870	76.9984	124.8080	138.8991	329.5282	336.6923	0	907	2456
9561696594	SMP	3	141.9178	120.1562	72.9918	76.9984	124.9003	139.0027	330.0506	336.2148	0	927	2456
9561716489	SMP	3	142.0533	119.9887	72.9931	76.9996	125.0027	138.5090	330.2378	337.0815	0	907	2457
9561736898	SMP	3	142.2566	119.6430	73.9977	75.9981	125.0086	138.4148	329.7843	336.8946	0	965	2457
9561756360	SMP	3	142.1987	119.7714	73.9930	76.9995	125.0111	138.4977	329.4218	336.8624	0	879	2458
9561776535	SMP	3	142.2187	119.7302	72.9888	77.9972	125.0034	138.4929	329.0676	336.6979	0	999	2458
9561796364	SMP	3	141.7073	119.9451	72.9951	76.9996	124.8883	138.7210	330.4751	336.3289	0	910	2459
9561816505	SMP	3	141.9832	120.1356	74.9995	76.9964	124.8746	139.0379	330.6124	335.7617	0	951	2459
9561836657	SMP	3	142.0009	120.2011	73.9979	76.9963	124.7838	138.8310	330.0237	336.3448	0	902	2460
9561856481	SMP	3	141.9844	120.0862	71.9864	76.9982	124.9709	138.9685	330.3837	335.9212	0	999	2460
9561876289	SMP	3	142.1035	119.7111	72.9926	76.9996	125.0746	138.5366	330.4166	335.7797	0	920	2461
9561896429	SMP	3	142.1477	119.5592	72.9920	76.9997	125.0078	138.4883	330.3253	335.3148	0	918	2461
9561916237	SMP	3	142.0454	119.6895	73.9987	76.9993	125.0055	138.4977	330.5481	335.2716	0	918	2462
9561936644	SMP	3	142.1119	119.6597	73.9999	76.9915	125.0049	138.4952	330.3459	335.4045	0	984	2462
9561956237	SMP	3	143.2058	119.2441	73.9994	75.9964	125.6097	138.0737	328.1933	335.4858	0	869	2463
9561976310	SMP	3	147.2118	116.2809	72.9970	75.9925	126.8807	136.7320	299.6429	320.4158	0	998	2463
9561996148	SMP	3	147.7892	116.1918	71.9938	75.9988	127.3248	136.5681	298.7484	319.3078	0	911	2464
9562016255	SMP	3	148.2745	116.3618	71.9988	75.9981	127.7708	136.8335	298.2917	318.3631	0	1000	2464
9562036391	SMP	3	148.3588	116.5311	71.9974	75.9863	127.8017	136.9082	297.7840	318.3701	0	912	2465
9562056280	SMP	3	148.5180	116.6162	72.9979	76.9977	127.8294	137.0727	296.9106	318.2528	0	918	2465
9562075994	SMP	3	148.3769	116.6302	72.9977	76.9998	127.9899	137.2040	297.5437	317.6242	0	872	2466
9562096173	SMP	3	148.6220	116.6585	72.9987	76.9905	128.0585	137.1640	297.4892	317.4299	0	1006	2466
9562116025	SMP	3	148.7374	116.7587	72.9906	75.9970	128.0949	137.2001	297.1203	317.5403	0	922	2467
9562136516	SMP	3	148.8647	116.6418	72.9906	75.9980	128.1108	137.1048	296.4024	317.6857	0	1000	2467
9562155996	SMP	3	148.9617	116.6849	71.9918	76.9964	128.1982	137.0950	295.6220	318.0502	0	877	2468
9562176179	SMP	3	149.0279	116.9485	71.9918	76.9818	128.2507	137.4171	295.2147	318.0328	0	979	2468
9562195903	SMP	3	148.9138	117.0477	71.9920	76.9984	128.2619	137.2658	295.3719	318.9262	0	879	2469
9562216072	SMP	3	148.8508	117.0238	72.9967	77.9917	128.1918	137.2366	295.6081	319.7273	0	1018	2469
9562236151	SMP	3	149.0273	117.1962	71.9949	76.9986	128.2457	137.4947	295.3739	319.9021	0	909	2470
9562256104	SMP	3	149.0931	116.7916	72.9855	78.9915	128.2713	137.2596	295.0431	319.2514	0	1010	2470
9562275915	SMP	3	149.0763	117.0426	72.9846	77.9909	128.4164	137.5807	295.3580	318.1985	0	919	2471
9562296065	SMP	3	149.0922	117.1837	72.9962	77.9908	128.4259	137.6617	295.6772	317.7231	0	1018	2471
9562315743	SMP	3	149.0903	117.3921	71.9892	76.9972	128.3509	137.6622	295.6164	318.3881	0	875	2472
9562336149	SMP	3	148.9544	117.5822	72.9989	76.9965	128.2229	137.9548	295.5455	318.7265	0	998	2472
9562355773	SMP	3	149.1412	117.4118	73.9858	76.9976	128.3318	137.7269	295.0692	319.1612	0	875	2473
9562375943	SMP	3	148.9926	117.8915	72.9953	76.9907	128.2786	138.2529	295.0976	319.1939	0	1029	2473
9562395776	SMP	3	149.0361	117.8008	71.9897	76.9896	128.3229	138.0429	295.2054	319.5066	0	925	2474
9562415774	SMP	3	148.9452	118.0331	72.9948	77.9947	128.2434	138.1891	295.2825	320.2168	0	987	2474
9562435891	SMP	3	148.9460	118.3259	72.9827	77.9918	128.3272	138.5665	295.7101	320.3933	0	872	2475
9562455768	SMP	3	149.1298	117.8469	72.9838	77.9988	128.4043	138.0247	295.5755	320.6978	0	1037	2475
9562475619	SMP	3	149.2282	118.3556	73.9983	76.9993	128.6436	138.4951	295.9131	320.9697	0	883	2476
9562495769	SMP	3	149.2404	118.2963	71.9867	77.9989	128.6578	138.4994	296.2408	320.8943	0	1011	2476
9562515656	SMP	3	149.4422	118.0785	72.9905	77.9899	128.7178	138.0989	295.8293	321.5610	0	908	2477
9562535898	SMP	3	149.4571	118.6058	72.9849	76.9991	128.7337	138.7327	295.5402	321.6586	0	964	2477
9562555488	SMP	3	149.4874	118.2767	73.9953	77.9898	128.6436	138.3453	294.7683	321.8725	0	875	2478
9562575677	SMP	3	149.4824	118.0288	72.9899	77.9984	128.5675	138.2515	294.0215	321.4439	0	1029	2478
9562595521	SMP	3	149.4798	118.3910	72.9982	77.9899	128.6537	138.5012	293.8717	321.3691	0	870	2479
9562615676	SMP	3	149.3923	118.0828	72.9906	77.9998	128.6365	138.1228	294.0709	321.7405	0	996	2479
9562635767	SMP	3	149.3533	118.0671	72.9878	77.9998	128.4916	138.2470	294.0474	321.4969	0	914	2480
9562655562	SMP	3	149.3582	118.5560	72.9953	76.9998	128.3592	138.6582	293.4446	321.6310	0	1009	2480
9562675378	SMP	3	149.1427	117.9691	73.9992	78.0000	128.2155	138.0988	293.1389	321.5487	0	884	2481
9562695556	SMP	3	149.1475	118.0266	73.9830	77.9997	128.2706	138.2673	293.1917	321.0302	0	987	2481
9562715366	SMP	3	149.2534	118.2067	72.9939	77.9989	128.3543	138.6507	293.4007	319.8491	0	878	2482
9562735890	SMP	3	149.3471	118.1235	72.9882	75.9886	128.3065	138.2912	292.9931	320.0269	0	981	2482
9562755400	SMP	3	149.3654	118.6037	72.9955	76.9992	128.5199	138.9721	293.3357	319.5210	0	889	2483
9562775438	SMP	3	149.3151	118.7643	71.9939	76.9979	128.3970	139.0475	293.3413	319.5769	0	1032	2483
9562795269	SMP	3	149.3538	117.9803	71.9862	76.9978	128.2695	138.2676	292.7326	319.7244	0	891	2484
9562815427	SMP	3	149.3085	118.3996	71.9964	76.9990	128.2463	138.8764	292.4589	318.9139	0	1000	2484
9562835520	SMP	3	149.3593	117.9588	71.9902	76.9894	128.2762	138.6713	292.1857	317.3442	0	871	2485
9562855401	SMP	3	149.4521	117.8093	72.9981	76.9910	128.1963	138.2464	291.3594	317.3244	0	1002	2485
9562875162	SMP	3	149.4498	118.2638	72.9998	75.9848	128.2566	139.0270	291.1623	316.1040	0	879	2486
9562895364	SMP	3	149.5236	117.8241	70.9894	76.9976	128.3481	138.6469	291.1429	315.1029	0	970	2486
9562915158	SMP	3	149.5433	117.2338	72.9946	76.9992	128.4598	138.0234	291.5287	314.6505	0	876	2487
9562935647	SMP	3	149.4946	117.8276	71.9834	75.9889	128.4315	138.6385	292.0633	314.1774	0	861	2487
9562955115	SMP	3	149.5429	117.2660	72.9970	76.9992	128.3951	138.0276	292.0263	314.2983	0	876	2488
9562975327	SMP	3	149.4372	117.3408	71.9965	76.9991	128.3969	138.0322	292.2485	314.7305	0	920	2488
9562994993	SMP	3	149.6739	117.8902	72.9995	76.9888	128.6302	138.6651	292.4163	314.7326	0	884	2489
9563015138	SMP	3	149.6908	116.8699	73.9997	76.9863	128.6531	137.7912	292.6371	314.0948	0	879	2489
9563035266	SMP	3	149.7813	116.7043	71.9886	76.9873	128.7330	137.7435	292.8605	313.0048	0	914	2490
9563055220	SMP	3	149.8978	117.1006	72.9968	76.9991	128.7817	138.0052	292.6292	312.7259	0	934	2490
9563074997	SMP	3	149.7001	116.4605	72.9973	76.9886	128.7484	137.3941	293.0106	312.6127	0	872	2491
9563095098	SMP	3	149.7650	116.7787	70.9897	76.9910	128.8026	137.7601	293.3476	312.4945	0	920	2491
9563114902	SMP	3	149.9018	116.9245	72.9986	76.9868	128.8293	137.8357	293.1626	312.7038	0	887	2492
9563135391	SMP	3	149.8357	116.4649	71.9892	77.9882	128.8726	137.2902	293.3311	313.1301	0	919	2492
9563154899	SMP	3	149.7296	116.7765	72.9961	76.9860	128.8264	137.8309	293.7049	312.6186	0	858	2493
9563175075	SMP	3	149.7197	116.9257	72.9997	75.9967	128.8029	137.7661	293.9123	312.9935	0	917	2493
9563194867	SMP	3	149.6954	116.7344	72.9929	76.9964	128.8087	137.6977	294.2551	312.7958	0	882	2494
9563214964	SMP	3	149.7031	116.9122	72.9936	76.9862	128.8292	137.8308	294.4407	312.7696	0	940	2494
9563235016	SMP	3	149.7809	116.6231	72.9966	76.9989	128.8094	137.4414	294.1157	313.2914	0	912	2495
9563254927	SMP	3	149.7589	116.6646	72.9824	78.9891	128.8744	137.7177	294.2595	312.6526	0	1031	2495
9563274744	SMP	3	149.7622	116.8433	72.9997	77.9987	128.8738	137.7223	294.3025	312.8481	0	882	2496
9563294868	SMP	3	149.6993	117.1043	72.9793	77.9890	128.8349	137.8303	294.3621	313.6413	0	986	2496
9563314734	SMP	3	149.5535	117.0430	72.9927	76.9893	128.8079	137.7649	294.8851	314.2808	0	868	2497
9563335138	SMP	3	149.6268	117.1770	72.9969	76.9993	128.8011	137.7607	294.8844	315.3884	0	1017	2497
9563354624	SMP	3	149.5785	117.0730	72.9960	77.9894	128.8017	137.7623	295.0648	315.6279	0	877	2498
9563374807	SMP	3	149.5714	117.3286	72.9970	77.9895	128.7979	137.9073	295.1485	316.0302	0	1032	2498
9563394619	SMP	3	149.7579	117.4247	72.9927	76.9993	128.8004	137.9079	294.4155	316.7068	0	872	2499
9563414804	SMP	3	149.6853	117.5104	72.9975	77.9883	128.7880	137.9976	294.0688	317.1395	0	1026	2499
9563434895	SMP	3	149.6385	117.4065	72.9973	77.9884	128.8027	137.9098	294.0565	317.4177	0	867	2500
9563454648	SMP	3	149.5322	117.3384	73.9992	76.9872	128.8640	137.8699	294.8013	317.3642	0	1009	2500
9563474503	SMP	3	149.4838	117.6266	72.9967	76.9977	128.8214	138.0702	295.5249	317.5659	0	885	2501
9563494697	SMP	3	149.5932	117.8510	72.9958	76.9975	128.8237	138.0698	295.4485	318.6931	0	1035	2501
9563514533	SMP	3	149.7148	117.9072	72.9929	77.9918	128.8632	138.1350	294.9045	319.5805	0	866	2502
9563537907	SMP	3	149.6372	117.8330	72.9992	76.9975	128.8674	138.1324	294.6867	319.8749	0	877	2503
9563554358	SMP	3	149.6856	117.5834	72.9991	76.9968	128.8955	137.9010	294.5766	319.8174	0	872	2503
9563574550	SMP	3	149.5820	117.6243	72.9954	76.9969	128.8915	137.9086	294.9699	319.7068	0	1018	2503
9563594400	SMP	3	149.5347	117.6743	72.9955	76.9955	128.8286	138.0711	295.3330	319.2526	0	880	2504
9563614527	SMP	3	149.5544	117.6387	72.9948	77.9875	128.8901	137.9061	295.6072	319.4309	0	1026	2504
9563634639	SMP	3	149.5832	117.7874	72.9903	76.9975	128.8265	138.0664	295.4667	319.6032	0	913	2505
9563654517	SMP	3	149.5201	117.9557	72.9980	77.9985	128.8285	138.0704	295.3920	320.3762	0	1024	2505
9563674244	SMP	3	149.6117	117.5896	72.9903	76.9969	128.9063	137.8047	295.3599	320.6604	0	892	2506
9563694431	SMP	3	149.6052	117.7893	72.9903	76.9947	128.8988	138.0329	295.3563	320.5773	0	992	2506
9563714277	SMP	3	149.5292	117.6539	73.9838	76.9948	128.8930	137.9091	295.6730	320.4077	0	853	2507
9563734644	SMP	3	149.4543	117.6860	72.9950	76.9970	128.8271	137.9355	295.9354	320.2004	0	999	2507
9563754272	SMP	3	150.7797	119.0940	72.9949	77.9989	129.2735	138.7870	291.0823	322.7075	0	879	2508
9563774442	SMP	3	151.2013	119.5653	71.9924	77.9978	129.6748	138.9506	288.0705	326.4126	0	1028	2508
9563794117	SMP	3	151.4915	119.6129	71.9843	76.9977	129.7600	138.9685	285.7002	328.3805	0	870	2509
9563814366	SMP	3	151.5725	119.6557	71.9892	77.9998	129.7904	138.9973	284.4294	329.4510	0	986	2509
9563834388	SMP	3	151.6850	119.4008	72.9997	76.9992	129.9344	138.8255	283.9174	329.5909	0	880	2510
9563854321	SMP	3	151.8389	119.4851	72.9904	77.9993	130.0660	138.8257	283.5822	329.7045	0	1030	2510
9563874130	SMP	3	151.9478	119.3827	72.9982	76.9993	130.1274	138.8621	283.4000	329.2719	0	890	2511
9563894163	SMP	3	151.8731	119.4800	72.9840	76.9983	130.0033	138.7904	283.0249	329.5576	0	1015	2511
9563913986	SMP	3	151.8143	119.3919	71.9945	76.9990	129.9984	138.7910	282.9331	329.5620	0	884	2512
9563934534	SMP	3	151.8741	119.8377	72.9903	77.9971	130.0591	139.1793	282.9273	329.7063	0	987	2512
9563953988	SMP	3	151.8554	119.4735	72.9952	76.9995	130.0065	138.7868	282.8311	330.0132	0	873	2513
9563976603	SMP	3	149.8096	118.4472	72.9872	76.9998	128.9712	138.3914	289.1473	327.1693	0	909	2514
9563994034	SMP	3	149.3350	117.3605	72.9792	76.9990	128.3897	137.8605	291.6612	321.2557	0	913	2514
