## [BeGaze]
## Converted from:	D:\Experiment Center\Results\Marmalyuk_Yuriev_problem_solving\Yashin-eye_data.idf
## Date:	28.04.2012 09:13:55
## Version:	BeGaze 3.0.181
## IDF Version:	9
## Sample Rate:	500
## Separator Type:	Msg
## Trial Count:	1
## Uses Plane File:	False
## Number of Samples:	20012
## Reversed:	none
## [Run]
## Subject:	Yashin
## Description:	Run26
## [Calibration]
## Calibration Type:	13-point
## Calibration Area:	1280	1024
## Calibration Point 0:	Position(640;512)
## Calibration Point 1:	Position(64;51)
## Calibration Point 2:	Position(1216;51)
## Calibration Point 3:	Position(66;962)
## Calibration Point 4:	Position(1216;973)
## Calibration Point 5:	Position(64;512)
## Calibration Point 6:	Position(640;51)
## Calibration Point 7:	Position(1216;512)
## Calibration Point 8:	Position(640;973)
## Calibration Point 9:	Position(352;281)
## Calibration Point 10:	Position(928;281)
## Calibration Point 11:	Position(352;742)
## Calibration Point 12:	Position(928;742)
## [Geometry]
## Stimulus Dimension [mm]:	300	200
## Head Distance [mm]:	500
## [Hardware Setup]
## System ID:	IVK-X-0839-03651-NBR
## Operating System :	5.1
## IView X Version:	2.8.26
## [Filter Settings]
## Heuristics:	False
## Heuristics Stage:	0
## Bilateral:	True
## Gaze Cursor Filter:	True
## Saccade Length [px]:	80
## Filter Depth [ms]:	20
## Format:	LEFT, RAW, DIAMETER, CR, POR, MSG
##
7675081558	MSG	1	# Message: (unknown)(unknown)(unknown)(unknown)(unknown)(unknown) 1.jpg
7675302443	SMP	1	145.33	90.68	29.00	29.00	141.51	103.56	497.48	451.67	Fixation
7675304450	SMP	1	145.32	90.73	29.00	28.00	141.51	103.53	496.53	452.25	Fixation
7675306449	SMP	1	145.38	90.68	29.00	28.00	141.52	103.56	496.98	451.35	Fixation
7675308448	SMP	1	145.45	90.67	29.00	28.00	141.51	103.52	499.48	451.22	Fixation
7675310446	SMP	1	145.39	90.64	29.00	28.00	141.52	103.53	499.55	450.64	Fixation
7675312450	SMP	1	145.42	90.71	29.00	28.00	141.52	103.50	500.28	451.65	Fixation
7675314452	SMP	1	145.47	90.65	29.00	28.00	141.54	103.53	501.11	451.32	Fixation
7675316451	SMP	1	145.50	90.66	29.00	27.00	141.53	103.47	502.34	452.07	Saccade
7675318452	SMP	1	145.48	90.63	29.00	28.00	141.54	103.49	502.77	451.92	Saccade
7675320451	SMP	1	145.52	90.57	29.00	27.00	141.55	103.49	503.56	450.54	Saccade
7675322451	SMP	1	145.49	90.53	29.00	29.00	141.57	103.39	502.97	450.67	Saccade
7675324456	SMP	1	145.47	90.28	29.00	28.00	141.58	103.25	501.75	448.82	Saccade
7675326456	SMP	1	145.24	89.99	30.00	28.00	141.61	103.12	490.53	443.53	Saccade
7675328456	SMP	1	145.14	89.57	30.00	27.00	141.61	102.94	484.50	432.58	Saccade
7675330457	SMP	1	144.89	88.98	29.00	28.00	141.58	102.74	474.34	413.08	Saccade
7675332457	SMP	1	144.63	88.49	29.00	27.00	141.57	102.60	460.86	397.49	Saccade
7675334460	SMP	1	144.42	87.94	29.00	28.00	141.58	102.49	449.51	375.49	Saccade
7675336456	SMP	1	144.21	87.38	29.00	28.00	141.55	102.35	440.06	354.57	Saccade
7675338458	SMP	1	144.06	86.77	30.00	27.00	141.60	102.12	429.36	335.26	Saccade
7675340459	SMP	1	143.86	86.41	29.00	28.00	141.56	101.87	420.83	330.99	Saccade
7675342458	SMP	1	143.56	85.80	29.00	27.00	141.53	101.67	404.34	305.20	Saccade
7675344462	SMP	1	143.38	85.37	29.00	28.00	141.51	101.58	395.91	286.12	Saccade
7675346462	SMP	1	143.06	84.85	30.00	27.00	141.48	101.43	377.37	261.49	Saccade
7675348462	SMP	1	142.92	84.38	30.00	27.00	141.46	101.07	371.27	256.74	Saccade
7675350463	SMP	1	142.83	83.88	29.00	28.00	141.46	100.88	366.25	234.19	Saccade
7675352461	SMP	1	142.88	83.45	29.00	28.00	141.48	100.76	365.01	214.10	Saccade
7675354465	SMP	1	142.91	83.06	28.00	27.00	141.52	100.60	363.54	197.92	Saccade
7675356468	SMP	1	143.02	82.72	30.00	28.00	141.50	100.45	365.70	186.47	Saccade
7675358465	SMP	1	143.14	82.44	29.00	27.00	141.54	100.30	370.27	179.09	Saccade
7675360466	SMP	1	143.17	82.33	29.00	27.00	141.52	100.15	373.89	179.22	Saccade
7675362465	SMP	1	143.28	82.19	29.00	27.00	141.53	100.07	378.12	177.43	Saccade
7675364471	SMP	1	143.36	82.33	29.00	27.00	141.51	100.10	384.52	180.69	Saccade
7675366470	SMP	1	143.35	82.46	29.00	28.00	141.49	100.08	387.43	191.72	Saccade
7675368469	SMP	1	143.31	82.64	29.00	27.00	141.51	100.11	387.21	201.72	Saccade
7675370469	SMP	1	143.25	82.81	29.00	27.00	141.45	100.14	387.22	211.32	Saccade
7675372468	SMP	1	143.27	82.88	29.00	27.00	141.42	100.19	387.79	214.13	Saccade
7675374472	SMP	1	143.18	82.99	29.00	27.00	141.39	100.20	387.14	218.96	Saccade
7675376474	SMP	1	143.21	83.10	29.00	27.00	141.40	100.26	387.31	222.69	Saccade
7675378472	SMP	1	143.14	83.09	30.00	27.00	141.38	100.33	386.15	221.81	Saccade
7675380472	SMP	1	143.04	83.03	30.00	27.00	141.35	100.33	383.35	219.11	Saccade
7675382472	SMP	1	142.99	83.06	30.00	27.00	141.33	100.33	381.14	218.24	Saccade
7675384477	SMP	1	143.01	83.06	30.00	27.00	141.32	100.37	380.38	216.59	Saccade
7675386476	SMP	1	143.00	83.10	30.00	27.00	141.32	100.36	379.84	216.89	Fixation
7675388475	SMP	1	142.99	83.07	30.00	27.00	141.33	100.36	379.34	216.88	Fixation
7675390476	SMP	1	143.06	82.99	30.00	27.00	141.31	100.32	380.96	215.77	Fixation
7675392476	SMP	1	143.06	83.04	30.00	27.00	141.34	100.31	381.71	216.46	Fixation
7675394483	SMP	1	143.03	83.04	30.00	27.00	141.35	100.34	381.28	216.17	Fixation
7675396480	SMP	1	143.09	82.97	30.00	27.00	141.33	100.33	382.63	214.54	Fixation
7675398479	SMP	1	143.04	83.03	29.00	27.00	141.34	100.34	381.98	214.87	Fixation
7675400480	SMP	1	142.99	82.92	30.00	27.00	141.33	100.30	380.49	212.39	Fixation
7675402481	SMP	1	143.09	82.95	30.00	27.00	141.34	100.32	381.65	211.80	Fixation
7675404486	SMP	1	143.03	82.87	30.00	27.00	141.32	100.27	381.31	210.35	Fixation
7675406486	SMP	1	143.08	82.91	30.00	27.00	141.33	100.29	382.29	210.13	Fixation
7675408485	SMP	1	143.04	82.84	30.00	28.00	141.30	100.30	382.70	208.25	Fixation
7675410484	SMP	1	143.04	82.91	30.00	27.00	141.31	100.31	382.40	208.28	Fixation
